1.525e-006;20.526975961578742
1.5250100000000001e-006;20.480091144276912
1.5250199999999999e-006;20.463887224171494
1.52503e-006;20.464725341078143
1.5250400000000001e-006;20.51001530418884
1.5250499999999999e-006;20.575567308414136
1.52506e-006;20.639105629216289
1.52507e-006;20.70165315293891
1.5250800000000001e-006;20.752291159893893
1.52509e-006;20.802677283158836
1.5251e-006;20.849254453481564
1.5251100000000001e-006;20.873078617312949
1.5251199999999999e-006;20.883620766443215
1.52513e-006;20.88504212623333
1.5251400000000001e-006;20.863061707592053
1.5251499999999999e-006;20.816877461115709
1.52516e-006;20.765243461789481
1.52517e-006;20.707440047622136
1.5251800000000001e-006;20.654044227217263
1.52519e-006;20.62900946335607
1.5252e-006;20.632105493904916
1.5252100000000001e-006;20.665929888297818
1.5252199999999999e-006;20.721927783359604
1.52523e-006;20.79160600719824
1.5252400000000001e-006;20.863239473728385
1.5252499999999999e-006;20.912558962566102
1.52526e-006;20.925341949345999
1.5252700000000001e-006;20.90889613512946
1.5252800000000001e-006;20.863159984539301
1.52529e-006;20.793594421077131
1.5253e-006;20.707913267068861
1.5253100000000001e-006;20.62135069729991
1.5253199999999999e-006;20.549280799102746
1.52533e-006;20.480514282112196
1.5253400000000001e-006;20.433032534913778
1.5253499999999999e-006;20.421250595754415
1.52536e-006;20.425665292110914
1.5253700000000001e-006;20.462668204691283
1.5253799999999999e-006;20.532853223977405
1.52539e-006;20.606406065077977
1.5254e-006;20.669248442776414
1.5254100000000001e-006;20.71183699548321
1.52542e-006;20.730296161924983
1.52543e-006;20.727235306655409
1.5254400000000001e-006;20.695437727524812
1.5254499999999999e-006;20.635232822225078
1.52546e-006;20.559806541965429
1.5254700000000001e-006;20.480282290221211
1.5254799999999999e-006;20.398927393727732
1.52549e-006;20.347279216642356
1.5255e-006;20.332612871940654
1.5255100000000001e-006;20.34300521164014
1.52552e-006;20.376443509207085
1.52553e-006;20.437488342466615
1.5255400000000001e-006;20.517877278863942
1.5255499999999999e-006;20.601691667212116
1.52556e-006;20.675508509233296
1.5255700000000001e-006;20.714473505370051
1.5255799999999999e-006;20.722929298247124
1.52559e-006;20.689687494660269
1.5256000000000001e-006;20.621172603470306
1.5256099999999999e-006;20.514171937385967
1.52562e-006;20.404327929484651
1.52563e-006;20.301215284188679
1.5256400000000001e-006;20.234754276174364
1.52565e-006;20.197331005389657
1.52566e-006;20.190193279894721
1.5256700000000001e-006;20.198738717434196
1.5256799999999999e-006;20.212906443235291
1.52569e-006;20.227837778545037
